bench,node,strategy,throughout,tpp
histogram,2,clh_stp,0.255102040816327,0.00273840562822318
kmeans,2,hmcs,0.039984006397441,0.000252551243109396
radiosity_ll,2,clh_stp,5489,68.8504816899614
pca,2,hticket-ls,0.135869565217391,0.00101141719590378
vips,2,hmcs,0.0802568218298555,0.000520321923277997
word_count,1,c-ptl-tkt,0.167785234899329,0.00130966250028799
pca_ll,2,mcs_stp,42697,485.36204920296
canneal,2,clh_spin,0.0177746178457163,0.000180462353066379
streamcluster,2,mcs-ls,0.763358778625954,0.00511900179301228
dedup,2,hticket-ls,0.0454132606721163,0.00044899489939235
upscaledb,1,c-bo-mcs_stp,63370,729.035917587534
p_raytrace,2,mutexee,0.0175870559268378,0.000218237305294446
streamcluster_ll,2,hmcs,38283,244.593907921776
histogram,2,ticket-ls,0.606060606060606,0.00523353501231521
kmeans,2,c-ptl-tkt,0.0391236306729265,0.000247842853686133
radiosity,1,clh_stp,0.0963391136801541,0.00104683268016958
kyotocabinet,2,spinlock-ls,392035,2633.09170873685
word_count,2,alock-ls,0.137931034482759,0.00120777897003276
radiosity,2,hmcs,0.115340253748558,0.0012321472050603
dedup,2,spinlock-ls,0.0850340136054422,0.000837438799585211
linear_regression,2,c-bo-mcs_stp,1.49253731343284,0.0102308465712474
swaptions,2,clh-ls,0.0672947510094213,0.000447916523524677
linear_regression,2,mcs_spin,1.92307692307692,0.0118569123469099
fmm,1,hticket-ls,0.0554631170271769,0.000483869880595575
freqmine,2,c-bo-mcs_stp,0.0286944045911047,0.000202430641678618
p_raytrace,2,pthreadadapt,0.0174520069808028,0.000215958471671372
matrix_multiply,2,clh-ls,0.0672947510094213,0.000407866168596925
histogram,1,mcs_stp,0.925925925925926,0.00801765899013769
histogram,2,pthreadadapt,0.483091787439614,0.00445536136689774
s_raytrace,2,spinlock,0.115074798619102,0.000694518406313977
matrix_multiply,1,mcs-timepub,0.0341413451689997,0.000279269336375102
histogram,2,ttas-ls,0.495049504950495,0.0045786942422984
vips,2,ticket-ls,0.118764845605701,0.000756801647530547
vips,1,mcs_spin,0.087719298245614,0.000702268532281226
streamcluster,2,mcs-timepub,0.78740157480315,0.00531535032671385
dedup,2,pthread,0.0691085003455425,0.000706908678389061
fmm,1,ticket,0.0547945205479452,0.00048628332078476
linear_regression,2,spinlock,1.78571428571429,0.0111793863563281
linear_regression,1,mcs-timepub,1.49253731343284,0.0109244765048212
dedup,2,hmcs,0.0493583415597236,0.000502347094477428
word_count,1,hticket-ls,0.169204737732657,0.00132913816038025
volrend,2,hticket-ls,0.10351966873706,0.000991791208971595
pca_ll,2,mcs_stp,22198,280.20445407436
streamcluster,2,c-tkt-tkt,1.03092783505155,0.00664633499620647
freqmine,2,clh_spin,0.0288184438040346,0.000204031232649777
vips,1,spinlock-ls,0.0892060660124888,0.000714213390487031
vips,2,malth_spin,0.145772594752187,0.000906308091743045
matrix_multiply,1,partitioned,0.0342817963661296,0.000281077460943163
linear_regression,2,mcs-ls,2,0.0122361957266139
kyotocabinet,1,backoff,662261,5671.90841932923
histogram,1,ticket,1.03092783505155,0.00816683998198363
pca_ll,2,spinlock-ls,787856,3708.39637288507
volrend,2,backoff,0.0783699059561129,0.000774306996651107
string_match,1,malth_spin,0.032258064516129,0.000261367288558652
lu_ncb,1,c-ptl-tkt,0.0489236790606654,0.000340585990061917
histogram,1,spinlock,0.952380952380952,0.00786393059760399
histogram,1,c-bo-mcs_stp,0.952380952380952,0.00815215833976274
linear_regression,2,c-bo-mcs_stp,1.51515151515152,0.0104377712965945
histogram,2,c-ptl-tkt,0.357142857142857,0.00351554732700298
kmeans,2,pthreadadapt,0.0392156862745098,0.000247944339720993
x264,2,alock-ls,0.144092219020173,0.000870401741583363
linear_regression,2,c-bo-mcs_stp,1.49253731343284,0.0102220650613793
vips,2,mcs-ls,0.145985401459854,0.000905223502968844
histogram,2,c-bo-mcs_spin,0.371747211895911,0.00362977974387621
pca,2,spinlock-ls,0.130208333333333,0.000955073467302565
histogram,2,mutexee,0.523560209424084,0.00474424676580903
swaptions,1,pthreadadapt,0.0363240101707228,0.000313798414781849
histogram,1,mcs_stp,1.03092783505155,0.00829138885539168
p_raytrace,2,mcs-timepub,0.0174003828084218,0.000216144812345168
memcached-new,1,mcs_stp,465084,2870.95212072325
histogram,2,ttas-ls,0.487804878048781,0.00447858355228904
barnes,2,ticket-ls,0.0975609756097561,0.000652933295189318
vips,2,c-bo-mcs_spin,0.113895216400911,0.000723620687865085
volrend,2,hmcs,0.102459016393443,0.000970538968366826
streamcluster,2,malth_stp,0.65359477124183,0.00432662421743537
sqlite,2,c-bo-mcs_stp,3949,39.1106060020528
linear_regression,2,clh_spin,2,0.0121792891723513
upscaledb,2,clh_stp,17100,232.382451069803
matrix_multiply,2,ttas,0.0685400959561343,0.000423594172177316
histogram,2,malth_stp,0.546448087431694,0.00489737379358767
histogram,1,ttas-ls,0.970873786407767,0.00805366718983826
freqmine,1,pthread,0.0165371258475277,0.00014051088682981
s_raytrace_ll,2,ttas,331036,1934.20295379217
lu_ncb,1,c-tkt-tkt,0.0461254612546125,0.000329269184749442
histogram,2,pthreadadapt,0.392156862745098,0.00392941278320968
histogram,2,mcs-timepub,0.606060606060606,0.00521918823908957
histogram,2,clh-ls,0.386100386100386,0.00384094921224244
kmeans,1,clh-ls,0.0317662007623888,0.000263576614836126
histogram,2,spinlock,0.386100386100386,0.00399061775437252
water_spatial,1,ticket,0.0510986203372509,0.000447164519385998
streamcluster,1,partitioned,1.26582278481013,0.0105259911457468
histogram,2,partitioned,0.636942675159236,0.00538092218039853
vips,2,ticket,0.136239782016349,0.000852115507120098
streamcluster_ll,1,malth_spin,21679,181.383472715141
streamcluster,1,partitioned,1.16279069767442,0.00930254737143175
lu_cb,2,ticket-ls,0.0775795190069822,0.000566927286050291
upscaledb,1,malth_spin,283927,2372.37511817194
rocksdb,1,pthread,3521489,26327.7287406048
histogram,1,partitioned,0.980392156862745,0.00824785864351378
streamcluster_ll,2,mcs_stp,30887,199.587352325181
s_raytrace_ll,1,clh-ls,188997,1478.84423405678
streamcluster,2,mcs_spin,0.595238095238095,0.00397917079174039
vips,2,c-ptl-tkt,0.121506682867558,0.000768213199935467
x264,2,c-bo-mcs_spin,0.147492625368732,0.000900705752856462
s_raytrace,1,spinlock-ls,0.062266500622665,0.00050037216030055
dedup,2,ticket-ls,0.00777423618129519,5.57363215598922e-05
histogram,2,hmcs,0.401606425702811,0.00394674994456395
histogram,2,ttas,0.377358490566038,0.00372824689107084
streamcluster,2,c-tkt-tkt,1.13636363636364,0.00734596850200033
string_match,2,ahmcs,0.0629326620516048,0.000388331887763998
histogram,2,c-bo-mcs_spin,0.395256916996047,0.00392475086162312
volrend,2,c-ptl-tkt,0.102145045965271,0.000967611488033576
dedup,1,spinlock,0.116550116550117,0.00106105737975488
canneal,1,mutexee,0.015605493133583,0.000161279377017557
histogram,1,clh-ls,1,0.00848280430380845
lu_ncb,1,c-bo-mcs_spin,0.0317258883248731,0.000234011322583085
matrix_multiply,2,malth_spin,0.0681198910081744,0.000419449473262629
s_raytrace,1,mcs_stp,0.0620732464307883,0.000489491626317411
linear_regression,1,partitioned,1.44927536231884,0.0105617454425012
histogram,1,spinlock,0.91743119266055,0.00755228033967952
vips,2,c-tkt-tkt,0.140646976090014,0.000881640348363644
histogram,2,c-ptl-tkt,0.4739336492891,0.00434928033502124
s_raytrace_ll,2,mutexee,319891,1857.00711425567
histogram,1,c-tkt-tkt,0.840336134453782,0.00705488409873076
histogram,2,ttas-ls,0.431034482758621,0.00423113149862078
swaptions,2,clh_spin,0.0673400673400673,0.000448624072347817
memcached-old,1,mcs_stp,184290,1508.35526426013
histogram,1,partitioned,0.900900900900901,0.00748986454677335
pca,1,ahmcs,0.115473441108545,0.000912165388238446
dedup,2,spinlock,0.0773395204949729,0.000764971638404941
streamcluster,1,spinlock-ls,1.33333333333333,0.0113460797235242
water_spatial,1,c-ptl-tkt,0.0508646998982706,0.000446499892411163
pca,2,spinlock-ls,0.135135135135135,0.000973625730081164
p_raytrace,1,c-bo-mcs_stp,0.0175469380593086,0.000217302345822088
histogram,2,clh-ls,0.392156862745098,0.00388760563562397
streamcluster,2,c-tkt-tkt,1.0989010989011,0.00715747393162104
dedup,2,c-bo-mcs_spin,0.0497512437810945,0.000519858073089991
word_count,1,pthread,0.1669449081803,0.00131556879221235
water_spatial,2,pthreadadapt,0.0886524822695035,0.000641466226346459
lu_cb,2,ttas-ls,0.078003120124805,0.00056810895207572
memcached-new,1,spinlock-ls,472091,2914.43449817864
s_raytrace,1,c-bo-mcs_spin,0.0618811881188119,0.000487707110616045
histogram,2,ttas,0.4,0.00397612432768211
histogram,2,hmcs,0.454545454545455,0.00415320257229764
ferret,2,clh_spin,0.010680337498665,6.90727345408794e-05
lu_ncb,2,hticket-ls,0.0709219858156028,0.000397761699454362
kyotocabinet,2,backoff,618642,4078.09188474797
bodytrack,1,mcs-timepub,0.0345901072293324,0.000351766341903328
lu_cb,1,c-bo-mcs_stp,0.0524658971668416,0.000436749914123611
radiosity,1,mcs-timepub,0.109170305676856,0.00118865353179156
p_raytrace,2,mcs_stp,0.0177304964539007,0.000219004310947215
streamcluster,2,mcs_spin,0.943396226415094,0.00614381721347551
streamcluster,2,mcs-timepub,0.735294117647059,0.00482208979274161
histogram,2,spinlock,0.381679389312977,0.00377426556953145
barnes,1,pthreadadapt,0.0547645125958379,0.000452667176703674
histogram,2,ttas-ls,0.359712230215827,0.00357703269577793
dedup,2,clh_stp,0.0144634075788256,0.000148689838468592
s_raytrace_ll,1,mcs_stp,189144,1474.0679262072
streamcluster,2,ttas-ls,0.869565217391304,0.00573365169625499
streamcluster,2,ttas-ls,0.862068965517241,0.00566856032104368
histogram,2,clh_spin,0.555555555555556,0.00498358563873548
histogram,1,ttas-ls,1,0.0081619619240885
lu_cb,2,malth_spin,0.078064012490242,0.000565943614086943
lu_ncb,2,pthread,0.0715819613457409,0.000403939029216724
ferret,2,clh_stp,0.04510599909788,0.000277061118021654
pca,1,c-ptl-tkt,0.119760479041916,0.000945193447553799
kmeans,1,c-tkt-tkt,0.0318167356029271,0.000262185007863988
canneal,1,spinlock,0.0156813548690607,0.000161401754143445
word_count,2,clh_stp,0.116144018583043,0.00107236440584515
p_raytrace,1,c-bo-mcs_spin,0.0169405387091309,0.000209949360405324
memcached-new,1,mcs_spin,472986,2898.95211485613
memcached-new,1,mcs-ls,444939,2801.24775740392
radiosity,2,c-bo-mcs_stp,0.0977517106549365,0.00103838161770301
swaptions,1,ttas,0.0363636363636364,0.000311973741245073
streamcluster,2,spinlock,0.598802395209581,0.00398689973322338
sqlite,2,malth_stp,9260,90.5659397110168
lu_cb,1,pthreadadapt,0.0524109014675052,0.000438975002815169
lu_ncb,2,spinlock-ls,0.0783085356303837,0.000418767511776399
streamcluster_ll,2,alock-ls,42458,270.648633181693
fmm,1,ttas,0.0557413600891862,0.000491810535957668
histogram,2,malth_spin,0.383141762452107,0.00383901220557497
x264,1,spinlock,0.0906618313689937,0.000692927713258485
memcached-new,1,c-tkt-tkt,471576,2914.98106643223
word_count,2,c-ptl-tkt,0.13531799729364,0.00119206189675544
vips,1,ttas,0.0896057347670251,0.000707851705812292
histogram,1,mcs_spin,0.884955752212389,0.0072795534820896
barnes,2,c-bo-mcs_stp,0.0960614793467819,0.000645157873483236
histogram,1,ttas-ls,1.01010101010101,0.00835178953543822
vips,2,mcs_spin,0.135135135135135,0.000844417222046981
histogram,2,spinlock,0.413223140495868,0.00401631849482777
histogram,2,mcs-ls,0.36231884057971,0.00354993271457533
dedup,2,malth_spin,0.0497760079641613,0.000483740246381088
dedup,2,malth_spin,0.0501002004008016,0.000484157362127254
histogram,2,pthreadadapt,0.571428571428571,0.0050253275503472
vips,1,malth_stp,0.0892857142857143,0.000710937835401586
lu_ncb,2,mcs-timepub,0.0751314800901578,0.000409959896144614
freqmine,2,mcs_stp,0.0286861732644865,0.000204028458090098
streamcluster,2,spinlock,0.609756097560976,0.00405336141675066
pca,1,spinlock,0.117233294255569,0.000918213999579128
lu_ncb,2,partitioned,0.0714285714285714,0.000402354201794787
barnes,1,hmcs,0.0540832882639265,0.000450194551958294
memcached-old,1,mutexee,116301,1171.41450076204
histogram,2,c-bo-mcs_stp,0.401606425702811,0.00389730515184183
histogram,2,spinlock,0.465116279069767,0.00428401552667743
upscaledb,2,alock-ls,301693,1953.77455141118
histogram,1,spinlock,0.961538461538461,0.00774739170693935
water_spatial,1,malth_stp,0.0508130081300813,0.000441567378044916
blackscholes,2,mcs-timepub,0.0336247478143914,0.000330722376302397
memcached-old,1,mutexee,114183,1170.49360934251
streamcluster,2,mcs_stp,0.598802395209581,0.00392151747856026
lu_ncb,1,mcs-timepub,0.0422119037568594,0.000296576887469845
canneal,1,c-bo-mcs_stp,0.0155690487311225,0.000161795548203937
ferret,1,alock-ls,0.026525198938992,0.000190278727838409
histogram,1,spinlock-ls,0.869565217391304,0.00762168899158454
histogram,1,c-tkt-tkt,0.961538461538461,0.00765464665412371
volrend,2,mcs-timepub,0.100704934541793,0.000935262832307594
matrix_multiply,1,pthread,0.0337952010814464,0.00027476076596593
s_raytrace,2,clh_spin,0.116414435389988,0.000699841536350591
streamcluster,1,ttas,1.20481927710843,0.00986335252235415
kyotocabinet,2,spinlock,302198,2052.03174827838
histogram,1,ttas-ls,0.934579439252336,0.00784380000986279
dedup,2,clh_stp,0.0146177459435755,0.000150726059600224
linear_regression,1,c-ptl-tkt,1.49253731343284,0.0109414239707474
dedup,2,mcs-ls,0.00621890547263682,4.42574687341173e-05
streamcluster,2,spinlock,0.606060606060606,0.00401034087247741
lu_ncb,2,partitioned,0.078064012490242,0.000427394149406617
linear_regression,2,ticket-ls,2,0.0123455697311914
memcached-new,1,hmcs,325362,2136.76566436756
canneal,1,ttas,0.0155617802676626,0.000161508054636914
lu_ncb,2,c-tkt-tkt,0.0770416024653313,0.000418616836631612
s_raytrace_ll,2,c-bo-mcs_stp,91489,965.869612300303
x264,2,malth_spin,0.144092219020173,0.000874951166459915
swaptions,1,c-ptl-tkt,0.0362844702467344,0.000307770527713974
word_count,2,c-ptl-tkt,0.129198966408269,0.00113716536637607
histogram,2,c-ptl-tkt,0.469483568075117,0.00444072455803322
streamcluster_ll,2,mcs_stp,35162,228.472912704491
streamcluster,1,malth_stp,1.21951219512195,0.0100111085262429
kyotocabinet,2,pthreadadapt,411833,2911.77079879211
histogram,1,spinlock,0.952380952380952,0.00793289865649777
histogram,2,mcs_stp,0.323624595469256,0.0033464380404738
upscaledb,1,alock-ls,283175,2423.64006062066
linear_regression,2,mcs-ls,1.96078431372549,0.0124067120709319
histogram,2,malth_spin,0.36231884057971,0.00364194930062773
histogram,1,clh-ls,1,0.00788583350780083
lu_ncb,1,c-bo-mcs_spin,0.0401123144805455,0.000287977555296583
volrend,1,clh-ls,0.103092783505155,0.000991031794537719
pca_ll,2,c-ptl-tkt,785790,3791.31356453532
blackscholes,1,mcs_stp,0.0267665952890792,0.000274248552234077
histogram,2,c-bo-mcs_stp,0.555555555555556,0.00488014652932763
histogram,2,clh_stp,0.454545454545455,0.0043049009648708
lu_ncb,1,ticket,0.0480538202787122,0.000336260089819415
histogram,2,mutexee,0.386100386100386,0.0037523138455713
radiosity_ll,2,c-ptl-tkt,501027,2953.76607695105
barnes,2,malth_spin,0.0972762645914397,0.000650108540399117
rocksdb,2,pthreadadapt,6625566,38772.063896427
histogram,1,c-tkt-tkt,1,0.00799647809515959
histogram,2,mcs_stp,0.34965034965035,0.00353594842295905
streamcluster,2,alock-ls,1.0752688172043,0.00709976965507331
bodytrack,2,spinlock,0.0430477830391735,0.000413723747426976
kyotocabinet,1,clh_stp,49744,648.04970701754
radiosity_ll,2,mcs_stp,5902,73.4159154161083
swaptions,2,clh_stp,0.0672494956287828,0.000448744243577277
kmeans,2,alock-ls,0.039032006245121,0.000247008736306753
swaptions,1,alock-ls,0.0363240101707228,0.000310507399110001
upscaledb,1,clh_stp,63888,835.025055914383
histogram,2,mutexee,0.45045045045045,0.00427930538400593
volrend,1,clh-ls,0.102249488752556,0.000983293242107949
histogram,2,c-ptl-tkt,0.53475935828877,0.00472878366307008
streamcluster_ll,1,malth_spin,22667,186.733648139666
string_match,2,clh-ls,0.0625782227784731,0.000386880790678857
streamcluster_ll,2,ahmcs,36529,229.504899583109
kyotocabinet,2,c-bo-mcs_stp,123817,1346.05699294692
s_raytrace,2,backoff,0.115207373271889,0.000698745804734556
histogram,2,c-bo-mcs_spin,0.458715596330275,0.0043531431674349
s_raytrace,2,mcs_stp,0.00235233233751264,3.011853397796e-05
linear_regression,1,c-bo-mcs_spin,1.51515151515152,0.0109600862374657
pca,2,ticket,0.129198966408269,0.000936273298527879
dedup,2,alock-ls,0.00497933575661007,3.73746500539709e-05
water_spatial,1,malth_stp,0.0506329113924051,0.000440624293118839
canneal,1,mcs_stp,0.0155400155400155,0.000161167399685011
memcached-new,1,c-tkt-tkt,474719,2914.21473478742
vips,2,ticket,0.14367816091954,0.000896180798984399
histogram,1,clh-ls,0.980392156862745,0.00839224528673252
linear_regression,1,malth_stp,1.44927536231884,0.0107226551678914
histogram,1,ttas-ls,0.980392156862745,0.007993439943707
s_raytrace,2,alock-ls,0.116009280742459,0.000696335189845581
linear_regression,2,malth_spin,1.75438596491228,0.0116142507786194
histogram,2,hmcs,0.389105058365759,0.0037660324757107
histogram,1,spinlock,1.01010101010101,0.00829641869489768
histogram,2,ttas,0.4,0.00320602052695679
s_raytrace,2,mcs_stp,0.00445910996165165,5.58634888016958e-05
pca_ll,2,mcs_stp,29772,356.225355156871
dedup,2,mutexee,0.0846023688663283,0.000851611968562441
s_raytrace_ll,2,backoff,319463,1844.8291502767
streamcluster,2,alock-ls,1.05263157894737,0.00692036259184437
histogram,2,mcs-timepub,0.4149377593361,0.00385861828142498
histogram,2,spinlock,0.588235294117647,0.00505809446579165
histogram,2,partitioned,0.609756097560976,0.00527222604028045
streamcluster,2,ahmcs,0.943396226415094,0.00608918459674262
kmeans,2,pthreadadapt,0.0394321766561514,0.000248668941426815
histogram,2,clh-ls,0.584795321637427,0.00499659769171677
lu_ncb,2,clh_stp,0.0723589001447178,0.000381023366549055
upscaledb,1,c-bo-mcs_stp,84632,954.448044563404
lu_ncb,2,alock-ls,0.0672043010752688,0.000398769808221287
histogram,1,c-bo-mcs_stp,1.01010101010101,0.00866607208168376
s_raytrace,1,malth_stp,0.0619962802231866,0.000489753776514144
histogram,2,c-ptl-tkt,0.617283950617284,0.00535703060821936
upscaledb,1,pthreadadapt,67032,897.424615468775
histogram,2,partitioned,0.609756097560976,0.00526972397080446
histogram,2,hticket-ls,0.628930817610063,0.00535300501294466
dedup,2,ttas,0.0857632933104631,0.000839277038768887
s_raytrace,1,mcs-timepub,0.0618429189857761,0.000485541274207054
vips,1,mutexee,0.0893655049151028,0.000713191974281259
radiosity_ll,2,mcs_stp,6609,82.3474246693322
pca_ll,2,clh_spin,780893,3681.83252175836
histogram,2,spinlock-ls,0.37037037037037,0.00374110498511405
histogram,2,mcs-timepub,0.45045045045045,0.00432084744815567
fmm,1,ticket-ls,0.0557103064066852,0.000489980256539551
linear_regression,2,clh_spin,1.88679245283019,0.0120169149132966
sqlite,1,c-bo-mcs_stp,21996,193.924178114932
dedup,2,pthread,0.0770416024653313,0.000777856203660228
dedup,2,hmcs,0.0059708621925006,4.26959979000001e-05
kyotocabinet,2,malth_stp,435575,4639.49156093447
barnes,2,backoff,0.0971817298347911,0.000653821525093419
upscaledb,1,c-bo-mcs_stp,29333,364.250786436733
radiosity_ll,2,ticket-ls,360581,2202.77198457385
barnes,2,partitioned,0.0960614793467819,0.000647324777104475
kmeans,2,ticket,0.039714058776807,0.000250277879274635
streamcluster_ll,2,mcs-ls,31690,209.585070633079
