bench,node,strategy,throughput,tpp
water_spatial,2,malth_stp,0.0761614623000762,0.000495934451367564
matrix_multiply,4,pthread,0.115473441108545,0.000506870611882991
vips,4,malth_spin,0.0682128240109141,0.000309772169988017
s_raytrace_ll,1,clh-ls,151724,948.800380420651
fmm,1,hticket-ls,0.0426985482493595,0.000315627559603394
matrix_multiply,4,c-bo-mcs_stp,0.112994350282486,0.000505076225674664
vips,1,ticket-ls,0.0866551126516465,0.00056974841753018
x264,3,spinlock,0.125786163522013,0.000770458883654618
matrix_multiply,1,c-bo-mcs_spin,0.0309501702259362,0.000212179785328265
s_raytrace_ll,4,backoff,478536,1864.42976341893
upscaledb,3,mcs-ls,244995,1269.75881568909
word_count,1,hmcs,0.12853470437018,0.000963412663227262
barnes,4,clh_stp,0.117647058823529,0.000613806111925869
barnes,2,ticket,0.0896057347670251,0.000524205720739855
swaptions,1,mutexee,0.036563071297989,0.000239783350850926
linear_regression,4,clh-ls,2.56410256410256,0.0123740148953937
canneal,2,clh_stp,0.0128998968008256,0.000105078443617872
volrend,1,clh-ls,0.0904977375565611,0.0006552259146158
swaptions,2,pthreadadapt,0.066711140760507,0.000367708752781772
streamcluster_ll,4,c-ptl-tkt,15195,70.4904133803247
barnes,4,pthreadadapt,0.144300144300144,0.000690586019500939
pca,3,clh_stp,0.00645911380958532,6.40017202966077e-05
swaptions,2,spinlock-ls,0.0668002672010688,0.000368024254052569
pca_ll,1,c-bo-mcs_stp,336207,2099.19771420235
water_nsquared,2,spinlock,0.0371609067261241,0.000204758152544383
linear_regression,2,malth_stp,1.69491525423729,0.0103778831121383
histogram,2,mcs-timepub,0.657894736842105,0.00486373149711905
bodytrack,1,hticket-ls,0.0258732212160414,0.000224316684351473
pca_ll,4,spinlock,125390,579.05149444121
x264,3,backoff,0.125628140703518,0.000772636410263988
water_spatial,2,ticket-ls,0.0808407437348424,0.000517960396930373
upscaledb,2,c-bo-mcs_stp,146569,1130.31737480167
kmeans,1,c-bo-mcs_spin,0.0225580870742161,0.000149828574116376
kyotocabinet,3,c-ptl-tkt,377361,1997.77441658641
swaptions,2,pthreadadapt,0.0668449197860962,0.000369226877874858
x264,2,mutexee,0.116822429906542,0.00073736996265028
kyotocabinet,4,alock-ls,340545,1561.89753206431
radiosity,1,c-bo-mcs_spin,0.0626959247648903,0.00052241078152959
word_count,3,c-tkt-tkt,0.04995004995005,0.000427312264347755
rocksdb,3,alock-ls,7524415,36437.4273734112
s_raytrace,4,ahmcs,0.136798905608755,0.000554739544164503
barnes,4,ticket-ls,0.140449438202247,0.000676059508918661
upscaledb,1,hticket-ls,271067,1895.79691849267
freqmine,2,clh_spin,0.0250563768479078,0.000151977257132351
streamcluster,4,ticket,0.0224870699347875,0.000175723779198235
pca,3,ticket,0.0583090379008746,0.000360335450727741
kmeans,3,mcs_stp,0.0399680255795364,0.000190201038444452
freqmine,2,c-bo-mcs_stp,0.0250125062531266,0.000152136024972064
bodytrack,3,ticket,0.0424989375265618,0.000326017331197389
blackscholes,2,mcs-ls,0.0312597686777118,0.000239708019734527
x264,2,pthread,0.117508813160987,0.000742922848227422
kmeans,2,mutexee,0.0316055625790139,0.000174028239640411
pca,2,c-ptl-tkt,0.0956937799043062,0.000656990361082862
lu_cb,2,malth_spin,0.0647668393782384,0.000412963723681144
p_raytrace,2,c-ptl-tkt,0.013588802826471,0.000118199729805677
radiosity_ll,3,pthread,120412,616.54239591738
rocksdb,1,c-tkt-tkt,2565593,17173.5284491393
barnes,1,mcs_stp,0.0506842372022301,0.000342953244431404
radiosity_ll,4,hticket-ls,376585,1585.71482012183
s_raytrace,3,c-bo-mcs_spin,0.120481927710843,0.000536207910482054
word_count,3,ticket,0.0511770726714432,0.000440711878865834
linear_regression,3,malth_spin,1.20481927710843,0.00655514700965993
s_raytrace,2,spinlock-ls,0.0516262261228704,0.000288440903316111
barnes,3,mcs-ls,0.120048019207683,0.000627653035244906
kmeans,2,spinlock-ls,0.0317662007623888,0.00017449286067643
lu_ncb,1,backoff,0.0337268128161889,0.000222989544208921
ssl_proxy,4,mcs-timepub,43803,184.662862875036
word_count,3,clh_stp,0.0448028673835125,0.000396335023453838
ssl_proxy,4,partitioned,35505,166.208247732146
linear_regression,4,mcs_stp,0.304878048780488,0.0028599747060405
p_raytrace,3,ticket-ls,0.0134680134680135,0.000116819100589469
blackscholes,2,ttas-ls,0.0313577924114142,0.000241518768595227
lu_cb,4,clh_spin,0.0870322019147084,0.000502286778344664
bodytrack,2,ticket,0.0362450163102573,0.00030142423133173
water_nsquared,2,ahmcs,0.0208550573514077,0.000136839085439164
pca_ll,4,clh-ls,792501,2688.14766999201
canneal,4,mcs-timepub,0.0136295488619327,0.00011019643274713
bodytrack,3,mutexee,0.0398406374501992,0.00031576461586269
x264,4,mcs-timepub,0.12987012987013,0.000786834544656984
kmeans,2,clh_stp,0.0317460317460317,0.000175633096803986
mysqld,3,mutexee,2845,13.5878696173368
radiosity,4,c-bo-mcs_stp,0.0426257459505541,0.00032299235382494
ssl_proxy,3,clh-ls,62917,319.907673456661
canneal,4,hmcs,0.0135998912008704,0.00011040225712875
dedup,4,alock-ls,0.0101378751013788,7.71428535779757e-05
lu_ncb,2,spinlock,0.0455996352029184,0.000278815427185027
water_spatial,4,hmcs,0.104712041884817,0.000628390437403166
dedup,2,pthreadadapt,0.0980392156862745,0.000732197117120144
ssl_proxy,4,pthread,29809,140.019323596705
volrend,2,mcs_spin,0.11037527593819,0.000774039954490352
s_raytrace,3,mutexee,0.0956937799043062,0.000435181860996157
ssl_proxy,3,mutexee,36728,188.423177957283
pca_ll,4,ahmcs,896634,2981.77882308046
word_count,2,pthreadadapt,0.0772797527047913,0.000634908996937942
rocksdb,3,spinlock-ls,6848837,33156.5602994647
canneal,1,mcs_stp,0.0110497237569061,9.06622021141094e-05
x264,3,clh_stp,0.125786163522013,0.000768254184013888
radiosity,1,mcs-ls,0.0643086816720257,0.000537985277393758
matrix_multiply,1,mcs_spin,0.0310848616723656,0.000213354754924494
ssl_proxy,4,pthread,29637,139.517811717472
pca,4,mcs_stp,0.00568892934349755,5.66702032953778e-05
pca_ll,2,clh-ls,664395,2822.92179269578
string_match,3,clh-ls,0.093984962406015,0.000473878571797598
linear_regression,2,partitioned,1.66666666666667,0.0100893160741188
blackscholes,1,malth_stp,0.0255623721881391,0.000199965823721088
pca_ll,3,backoff,585452,2307.95582711028
kmeans,2,c-tkt-tkt,0.0319590923617769,0.000174850804529467
kmeans,3,mcs_stp,0.0399680255795364,0.000190265366990658
radiosity,2,ticket,0.0551876379690949,0.000430729001952756
fmm,4,ttas,0.0640204865556978,0.000425597695997932
barnes,4,mcs_spin,0.138504155124654,0.000669102919016284
blackscholes,3,pthreadadapt,0.033921302578019,0.000259286468147415
kmeans,4,alock-ls,0.0469704086425552,0.000196498903811019
radiosity,1,alock-ls,0.0614628149969269,0.000514677513366248
bodytrack,2,spinlock,0.0363372093023256,0.000302860099967583
rocksdb,2,mutexee,4950440,27803.6328581065
radiosity,1,pthreadadapt,0.0609013398294762,0.000500452695245217
x264,2,backoff,0.117370892018779,0.000741972093994749
blackscholes,2,ttas-ls,0.0313087038196619,0.000240452541551372
lu_ncb,2,mcs_spin,0.0550660792951542,0.000318467604814736
streamcluster_ll,2,alock-ls,23662,139.686170477602
canneal,4,mcs_stp,0.0139082058414465,0.000112600193229746
fmm,3,partitioned,0.0637755102040816,0.000423317421133439
kyotocabinet,1,spinlock,239145,1711.42294034548
string_match,3,ttas,0.0938086303939962,0.000471871162162718
volrend,3,mcs-timepub,0.0815660685154976,0.000643438576107184
linear_regression,3,hticket-ls,2.38095238095238,0.0126385231107212
upscaledb,3,mcs-timepub,216425,1054.56696639595
dedup,1,ticket-ls,0.102354145342886,0.000764265583240923
upscaledb,4,c-bo-mcs_spin,298879,1384.86694005833
fmm,3,spinlock-ls,0.0662690523525514,0.000443868729933347
water_nsquared,4,ttas,0.0647668393782384,0.000279337043049194
dedup,2,malth_spin,0.0390777647518562,0.000319289319396016
radiosity_ll,1,spinlock,150844,1019.84768798838
swaptions,3,mcs-timepub,0.0997008973080758,0.000465556690285327
blackscholes,4,ttas-ls,0.0351370344342937,0.00026618836379821
kmeans,2,c-bo-mcs_spin,0.0318877551020408,0.000176663616160652
matrix_multiply,1,clh-ls,0.030826140567201,0.000212524131121539
water_nsquared,3,c-tkt-tkt,0.0543773790103317,0.000255386247010415
rocksdb,4,pthreadadapt,8342141,36358.5050838329
streamcluster,3,backoff,0.033921302578019,0.000315029299164506
word_count,1,clh_stp,0.128205128205128,0.000965338491448376
matrix_multiply,3,mcs-ls,0.0903342366757001,0.000453201533807113
ssl_proxy,1,ttas-ls,43720,297.745072099425
s_raytrace_ll,1,hticket-ls,153270,958.902539515769
ssl_proxy,3,c-bo-mcs_stp,23318,159.732711098683
ferret,4,partitioned,0.0117000117000117,5.32393269274037e-05
canneal,1,mcs-timepub,0.011119759813188,9.12422630778584e-05
x264,2,ticket-ls,0.117924528301887,0.00074470364533328
lu_cb,2,ticket-ls,0.0644329896907217,0.00041407700046543
word_count,2,clh_stp,0.0649772579597141,0.000552906511957792
x264,3,mcs_spin,0.12531328320802,0.000771570599807827
vips,3,mcs_stp,0.218818380743982,0.00104841268244021
pca,1,mcs-ls,0.0836120401337793,0.000615977364147595
histogram,4,backoff,0.239234449760766,0.00210000478129089
vips,3,malth_spin,0.232018561484919,0.00107893193148887
ferret,3,mcs-ls,0.0151837230488916,6.80634182383218e-05
freqmine,4,mutexee,0.0318979266347687,0.00017807949655496
x264,4,mcs-ls,0.130718954248366,0.00079146057349917
dedup,4,backoff,0.0622277535780958,0.00041759837649444
blackscholes,2,ticket,0.0313676286072773,0.000240776952399415
pca_ll,1,clh-ls,321787,2019.71850878221
ferret,2,ttas-ls,0.0525210084033613,0.000260691327790986
freqmine,2,c-ptl-tkt,0.0249687890137328,0.000152479922503921
memcached,1,mcs-timepub,106075,716.52740940422
radiosity_ll,3,backoff,221916,1116.56018717573
ssl_proxy,4,spinlock,4196,20.0317692593777
canneal,2,mcs-timepub,0.0128435653737478,0.00010465991633678
kmeans,1,malth_spin,0.0226603217765692,0.000150028349634499
lu_cb,4,malth_stp,0.0862812769628991,0.000500129885981974
kmeans,2,hticket-ls,0.0318167356029271,0.000174621373304545
p_raytrace,3,malth_stp,0.0134625740441572,0.000116649140100316
water_nsquared,1,malth_spin,0.0191350937619594,0.00012757287902839
barnes,4,ttas-ls,0.128205128205128,0.000645015321690726
kyotocabinet,1,ticket,343161,2431.70828383857
word_count,2,mcs-timepub,0.0968054211035818,0.000757022382816446
freqmine,4,mcs-timepub,0.032,0.000178715023284259
streamcluster,3,ttas-ls,0.108932461873638,0.000725415717376475
blackscholes,1,malth_spin,0.0255493101686254,0.000200363751213669
streamcluster,2,hmcs,0.53475935828877,0.00310211787698634
kyotocabinet,2,ticket,317694,1931.16981413577
vips,3,hmcs,0.224719101123595,0.00103835545926908
p_raytrace,4,pthread,0.0135464643727987,0.000117229282196767
matrix_multiply,3,mcs-timepub,0.0889679715302491,0.000445098581497616
p_raytrace,2,mcs_spin,0.013412017167382,0.000116179604733312
word_count,1,c-ptl-tkt,0.129533678756477,0.000970638367024335
barnes,2,malth_stp,0.0877963125548727,0.000516557766672868
vips,4,mcs-timepub,0.274725274725275,0.00113278698631836
lu_ncb,4,c-bo-mcs_spin,0.0811688311688312,0.000396174038285185
vips,2,backoff,0.165289256198347,0.000894647893245253
word_count,4,spinlock,0.045662100456621,0.000400640927727978
p_raytrace,2,partitioned,0.0135135135135135,0.000118062921533205
radiosity,1,backoff,0.0618811881188119,0.000517575517586969
vips,2,backoff,0.165016501650165,0.0008835068884841
swaptions,2,mcs_stp,0.0667556742323097,0.000366714048089712
vips,4,hmcs,0.0530785562632696,0.000240838858893252
x264,2,hmcs,0.116414435389988,0.000731170246490329
pca,1,spinlock,0.0763941940412529,0.000557270723077449
s_raytrace_ll,3,clh_spin,418336,1821.2555185323
s_raytrace,3,mcs_stp,0.00254000508001016,2.54046432549572e-05
ssl_proxy,1,spinlock-ls,38214,261.17116534466
lu_ncb,4,c-bo-mcs_stp,0.0789265982636148,0.000401947847468569
freqmine,3,mcs-timepub,0.0304506699147381,0.000174008154307832
streamcluster_ll,3,c-bo-mcs_stp,2542,22.7421044638081
s_raytrace,4,c-tkt-tkt,0.133868808567604,0.000543752043865378
kmeans,2,clh-ls,0.0319386777387416,0.000175443999458479
water_spatial,2,clh_spin,0.0157927984838913,0.000128807612668403
swaptions,3,mcs_stp,0.099601593625498,0.000463978789747842
ferret,1,spinlock,0.0266524520255864,0.000168521651130978
fmm,4,pthread,0.0704225352112676,0.000462567741658063
swaptions,3,hmcs,0.099403578528827,0.00045780097151931
linear_regression,4,ticket,2.27272727272727,0.0111368884293264
kyotocabinet,4,c-bo-mcs_stp,145625,1020.39897547388
lu_cb,1,mcs_stp,0.0429184549356223,0.000301670133827882
s_raytrace,1,mutexee,0.053763440860215,0.000340804660073495
histogram,1,malth_spin,0.840336134453782,0.00606734817143778
volrend,1,clh_stp,0.0892857142857143,0.000648776424499143
memcached,1,spinlock,129874,855.473515169288
water_nsquared,1,c-ptl-tkt,0.0190912562046583,0.000127679936331879
word_count,1,ticket-ls,0.130208333333333,0.000980558559572969
barnes,3,hmcs,0.117647058823529,0.000619805314427822
rocksdb,2,malth_spin,4961406,27800.3322195638
p_raytrace,1,c-bo-mcs_spin,0.0134408602150538,0.000117340562389371
memcached,2,c-bo-mcs_stp,149824,847.172043942277
streamcluster_ll,1,partitioned,14908,103.757026766814
water_nsquared,4,ttas-ls,0.0440140845070423,0.000224589692694074
radiosity_ll,2,ttas-ls,116465,691.385894527406
volrend,1,malth_stp,0.0973709834469328,0.000696045945625358
lu_ncb,4,c-bo-mcs_spin,0.0829187396351575,0.000405233968710682
p_raytrace,1,backoff,0.0135007425408397,0.000118068016097311
streamcluster,4,ttas,0.0334672021419009,0.000267162003473095
dedup,3,pthread,0.0677506775067751,0.000507874865664622
matrix_multiply,3,clh-ls,0.0909918107370337,0.000454775411111935
freqmine,4,pthreadadapt,0.0319795330988168,0.000178790813200227
s_raytrace_ll,3,backoff,516940,2254.34625171043
volrend,4,backoff,0.0513347022587269,0.00040788344294672
freqmine,1,ahmcs,0.0164095831965868,0.000111233741602333
swaptions,1,hmcs,0.036563071297989,0.000240959124377983
freqmine,1,spinlock-ls,0.0160849284220685,0.000109681918289886
matrix_multiply,4,mutexee,0.117096018735363,0.000519227122349209
barnes,2,spinlock-ls,0.087260034904014,0.00051143927087986
lu_ncb,2,hmcs,0.0472813238770686,0.000284659154509871
kmeans,3,mcs_spin,0.040048057669203,0.000189298305029792
vips,4,c-tkt-tkt,0.0742390497401633,0.000333760094342925
pca,4,clh-ls,0.0749625187406297,0.000445186349276259
histogram,1,c-bo-mcs_spin,0.826446280991736,0.00607907247749237
lu_cb,1,ticket-ls,0.0439367311072056,0.000303762877468267
water_spatial,4,pthreadadapt,0.115874855156431,0.000671857294586707
lu_cb,4,ticket-ls,0.0876424189307625,0.000504590886973131
lu_cb,4,malth_spin,0.0852514919011083,0.000497998673805628
radiosity_ll,1,mutexee,179942,1206.80668965069
swaptions,1,clh-ls,0.0365230094959825,0.000241620549508797
lu_cb,2,hmcs,0.0644745325596389,0.000411108212135875
p_raytrace,4,mcs_stp,0.0136147038801906,0.000118705920860667
blackscholes,3,c-bo-mcs_stp,0.0338409475465313,0.000257126333866705
freqmine,1,hticket-ls,0.0165617754223253,0.000111861946193004
water_spatial,4,ticket-ls,0.115740740740741,0.0006648959105585
streamcluster,3,ticket,0.0481463649494463,0.000312751531200847
pca,2,ticket-ls,0.0732600732600733,0.000492973146716962
p_raytrace,4,pthreadadapt,0.0134336378291241,0.000117269949005952
kmeans,2,c-ptl-tkt,0.0315556958030925,0.000174307559385574
string_match,1,mcs-timepub,0.0351617440225035,0.000237908777204394
p_raytrace,2,mutexee,0.0135244793075467,0.000117141821626558
water_spatial,3,mcs_spin,0.0952380952380952,0.000586000468955079
s_raytrace_ll,1,ticket-ls,152054,957.011000887212
upscaledb,3,mcs_stp,17642,182.39040584698
kyotocabinet,4,backoff,327322,1530.25141341337
bodytrack,1,mcs_spin,0.0262881177707676,0.000228428781663196
upscaledb,1,malth_spin,235794,1668.68574759477
lu_ncb,2,c-ptl-tkt,0.0504286434694907,0.000301886586668706
p_raytrace,3,mcs_spin,0.0135519718118986,0.000118068966482248
histogram,4,mcs_stp,0.164744645799012,0.00152960472236212
streamcluster_ll,4,mcs-ls,2999,24.6375300940981
volrend,4,mcs_spin,0.0683994528043776,0.000483430254008952
matrix_multiply,3,ahmcs,0.0901713255184851,0.000450422475968405
lu_ncb,3,alock-ls,0.0699790062981106,0.000375104842835111
upscaledb,3,mcs_spin,232130,1218.31860559355
dedup,4,mcs-ls,0.0297796307325789,0.000227067914594081
pca_ll,4,ttas-ls,399555,1686.28329883547
bodytrack,3,mcs_spin,0.043630017452007,0.000337039284285162
streamcluster_ll,1,ticket,9695,68.0132585656578
radiosity,1,c-bo-mcs_stp,0.0627352572145546,0.000524789228154472
histogram,4,malth_spin,0.24330900243309,0.0021211293843108
water_nsquared,3,mutexee,0.0536193029490617,0.00025265570306708
linear_regression,2,ticket-ls,1.72413793103448,0.0104550405862585
memcached,2,pthread,60661,360.02855775887
freqmine,2,ticket-ls,0.0251319426991706,0.000153407139430816
kyotocabinet,2,ticket-ls,359939,2153.7871871518
histogram,4,c-bo-mcs_stp,0.218818380743982,0.0019233864366416
freqmine,4,spinlock-ls,0.0321027287319422,0.000178941120286866
blackscholes,4,c-bo-mcs_spin,0.0353606789250354,0.00026842346856288
ferret,4,partitioned,0.0117550252733043,5.34784812787542e-05
bodytrack,2,clh_spin,0.0357270453733476,0.00029854781743961
kmeans,2,malth_stp,0.0317158261972724,0.000173845589001241
freqmine,4,ttas-ls,0.032133676092545,0.000179879710052421
volrend,3,clh_stp,0.0658327847267939,0.00055556269515348
pca_ll,1,malth_stp,315133,1989.30825012876
water_nsquared,4,mutexee,0.0602409638554217,0.000268403047431882
rocksdb,3,c-bo-mcs_stp,6963826,33676.5801199327
s_raytrace,4,c-ptl-tkt,0.136612021857923,0.000551590196615015
rocksdb,2,clh-ls,5031366,28234.2994679756
kyotocabinet,3,partitioned,306160,1622.07605241535
memcached,3,alock-ls,127859,640.83754081938
memcached,1,ttas-ls,120282,796.293681308151
histogram,2,pthread,0.588235294117647,0.00448369010421661
vips,4,c-bo-mcs_spin,0.0488758553274682,0.000223301269384224
linear_regression,3,ttas,2.22222222222222,0.0117668689097261
word_count,2,clh_stp,0.0909090909090909,0.00072595500015481
word_count,2,hmcs,0.0968992248062015,0.000761328596543736
radiosity_ll,2,c-bo-mcs_spin,339570,1866.99178212423
s_raytrace,2,clh-ls,0.098135426889107,0.000507106564261357
vips,4,mcs-timepub,0.2710027100271,0.00111843643856433
ferret,2,ttas-ls,0.0525762355415352,0.000261275045207592
fmm,2,ahmcs,0.0533333333333333,0.000374690841228648
lu_cb,2,c-bo-mcs_stp,0.0661813368630046,0.000419695190659929
p_raytrace,2,mcs_spin,0.0134698275862069,0.000116961704419909
upscaledb,1,ticket,215429,1528.7494074942
streamcluster_ll,4,mutexee,1962,18.0942407820726
histogram,4,malth_spin,0.23696682464455,0.00206882923275898
mysqld,1,mcs-timepub,1919,8.59170417459668
string_match,1,mutexee,0.0352360817477097,0.000238256827903597
x264,4,c-tkt-tkt,0.129032258064516,0.00078008308468354
water_nsquared,3,clh_spin,0.0307314074984634,0.00018019494356814
rocksdb,4,clh_stp,9274603,39831.5738168828
rocksdb,2,c-bo-mcs_spin,5039407,28259.917009587
string_match,3,mutexee,0.0947867298578199,0.000473090126007016
barnes,4,hmcs,0.131406044678055,0.000646799658059271
radiosity,1,partitioned,0.0638569604086845,0.000533351840784436
fmm,1,ticket,0.043122035360069,0.000317669755819311
kyotocabinet,4,malth_stp,197981,1838.18849527846
blackscholes,4,clh_spin,0.0353356890459364,0.000267953370534738
pca_ll,2,spinlock-ls,547415,2413.38629634984
dedup,2,mutexee,0.098135426889107,0.000738063398813423
linear_regression,2,backoff,1.78571428571429,0.0108760519548567
lu_ncb,3,c-bo-mcs_stp,0.060313630880579,0.000333833213852423
vips,3,mcs_spin,0.233100233100233,0.00107283806953273
